id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
114653,44000,Fatal Fury: First Contact,NULL,1999-01-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
114728,49913,Billy Bob's Huntin'-n-Fishin',"In Billy Bob's Huntin'-n-Fishin' you play the role of a hapless guy named Billy Bob, who is trying to impress a girl. She'll ask Billy Bob to fetch her rabbits or bass, and it's up to you to help Billy Bob get them. Obviously, to get the things she wants you'll have to either go hunting or fishing. Not so fast though, because you need bullets for hunting, bait for fishing, and a license to do either of the two activities. Luckily, you can earn these items by playing a variety of mini-games. The games vary in their gameplay, but the usual assortment of speed and reflex tests are the common thread. You'll need to clear four mini-games each to go hunting and fishing. Once you've finally cleared them and gotten the items you need, you'll head out to catch your real prize.",1999-12-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115006,50342,NFK: Santa's Gone Postal,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
115037,10605,Garou: Mark of the Wolves,"Ten years after crime lord Geese Howard's death, the city of Southtown has become more peaceful. Now, the stage is the neighbour city known as Second Southtown. A new fighting tournament called ""King of Fighters: Maximum Mayhem"" starts in the area, and several characters related with the fighters from the old era of King of Fighters tournaments participate within it.",1999-01-26 00:00:00.000,5,NULL,80.0000,1,81.2403,48
115335,70221,Star Wars: Yoda's Challenge Activity Center,NULL,1999-08-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115420,8842,NFL 2K,NULL,1999-09-09 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
115701,17121,Clans,NULL,1999-07-15 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,1
115720,45098,MTV Music Generator,NULL,1999-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115886,75484,Metal Slug 1st Mission (Version A),NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116067,127635,Silvern Castle: The Lost Crystal Orb,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116076,93135,Argentum Online,"Argentum Online is an online multiplayer role playing game which takes place in a medieval fantasy world. The world is known as Argentum, it's populated by all sorts of creatures: evil and good. Players can create their own characters, choosing among five races (Elf, Human, Gnome, Dark Elf, Dwarf) and up to 20 different professions (fighter, assassin, blacksmith, carpenter, pirate, etc).",1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116089,50011,Las Vegas Cool Hand,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116107,45304,Shanghai: True Valor,NULL,1999-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116282,131079,Golgo-13,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116299,50054,Duel Fight Transformers Beast Wars: Beast Warriors' Strongest Decisive Battle,NULL,1999-04-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116425,46378,Maken X,NULL,1999-11-25 00:00:00.000,NULL,NULL,NULL,NULL,51.4732,6
116530,9121,PetWings,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116606,37565,Nazo-Oh Pocket,NULL,1999-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116757,147877,Pixeline - i sommerhuset,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116825,62150,Asterix and Obelix Take on Caesar,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116964,38636,Toy Fighter,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117030,126469,Vampire Hunter D,"The story of the game is similar to that of the second movie, Vampire Hunter D: Bloodlust (which, in turn, is based on the third novel). Essentially, D, a Dhampir (transliterated as Dunpeal) vampire hunter is hired by an old man named Elbourne to save his daughter Charlotte, who was kidnapped by a vampire, Meier Link. If his daughter was already mutated into a vampiress, then D should kill her humanely. Also, Elbourne's son hired a team of human vampire hunters known as the Marcus Brothers to serve as backup. There are a fairly large number of differences between the film and the game, however. The game's story is more streamlined and the whole of the story largely takes place inside of Camila's castle.    Only two of the Barbarois mutants (Benge and Mashira) appear as enemies, Caroline being not featured. Borgoff and Leila were the only members of the Marcus brothers which were notably featured, with Leila actually becoming a playable character at one point; Kyle, Nolt, and Grove make few cameos in cutscenes, and later are found dead. There are 3 possible endings based on the player's actions in-game, 1 of which is similar to the end of the film.",1999-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117209,153609,Skullcaps,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117212,49905,Test Drive Off-Road 3,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117434,91499,Piposh,"Hezi Piposh is the Israeli actor that played Elimelech Egoz, the main character in Guillotines first game: In The Midst of Rating.  After gaining no fame and no fortune from appearing as the failed detective Eliemlech Egoz, the failed actor wishes to try his luck in Hollywood. He orders a cruise from Israel to Hollywood, but goes on the wrong ship. Aboard this ship are a cavalcade of odd characters: The ships captain - Capitolomihu Krupnic, the ship mechanic Henry Steam, the ship maid Brigett, a crazy German doctor Fritz Fon Bzzz, and many more. Also on board, is a murderer that has been knocking off people every day. It is Piposh's role to find the killer and save the ship.",1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117518,40217,Jyangokushi - Haoh No Saihai,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117592,78575,Densha de GO! Professional,NULL,1999-12-09 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
117594,37570,Medarot: Perfect Edition - Kuwagata Version,NULL,1999-05-04 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
117651,44810,Attack of the Saucerman!,NULL,1999-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117730,70474,Clonk Planet,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117842,39550,Gaia Crusaders,NULL,1999-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117964,69227,Animaniacs: A Gigantic Adventure,NULL,1999-06-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118058,64031,Midway Presents Arcade Hits: Joust/Defender,NULL,1999-03-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
118071,10163,Cruis'n Exotica,NULL,1999-12-31 00:00:00.000,1,NULL,NULL,NULL,78.9880,6
118080,71602,Abomination: The Nemesis Project,NULL,1999-11-03 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
118129,131318,Sega Tetris,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118227,12424,Emergency Room: Disaster Strikes,NULL,1999-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
118234,116678,Pył (Dust),NULL,1999-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118239,62175,L no Kisetsu: A Piece of Memories,NULL,1999-08-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118245,43818,Armed Fighter,NULL,1999-04-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118246,22836,Rushdown,NULL,1999-03-28 00:00:00.000,NULL,NULL,20.0000,1,NULL,NULL
118443,72747,Crush Roller,NULL,1999-04-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118519,44695,G1 Jockey,NULL,1999-03-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118802,138957,Bowling,NULL,1999-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118815,49934,Sesame Street: Elmo's 123s,NULL,1999-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118861,49933,Sesame Street: Elmo's ABCs,NULL,1999-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119062,43559,Hype - The Time Quest,"The story begins during King Taskan IV's reign, following the end of a civil war. Hype, the champion of the kingdom, is being rewarded for his loyalty and valor by being presented with the powerful Sword of Peace. However, during the ceremony a mysterious and powerful black knight riding a dragon unexpectedly appears. The knight steps to the King and demands the throne. At that moment, Hype steps before the knight and attempts to confront him, but the black knight is too strong and with the use of powerful magic, transforms Hype into a statue of stone and casts him deep into the past. Two hundred years earlier, Hype's statue appears in the courtyard of an apprentice magician: Gogoud.    After many failed attempts to revive Hype, the young magician, Gogoud, manages to restore Hype to life. As Hype recovers his memory he quickly explains his ordeal with the black knight - known as Barnak - and how he must return to his own time in order to protect his king, take revenge on Barnak and marry his betrothed, Vibe. Sorrowfully, Gogoud explains that he as a magician is not very experienced and is as currently only an apprentice. Still, the young man agrees to help Hype and guide him on his quest through time. Gogoud comes to learn that in order for Hype to return to the future, he must collect a number of jewels. Both are dismayed to learn that each Jewel only allows Hype to advance one leap through time, meaning that he will have to collect and charge jewels hidden in the reigns of Taskan I, II and III before returning to the era of Taskan IV. Throughout his journey, Hype meets a number of faithful friends, including: Zatila the dragon, Karon, leader of the brigands, her daughter Nohlin and many others. On the other hand, Hype also encounters a great number of foes including King Taskan I and his followers; Rajoth the magician - founder of the Laboratories; Enost - King Taskan III's wizard, who defects to the Barnak's side; numerous different soldiers, including Barnak's armies of Black Guards and other servants; Barnak's black dragon Vhoid and finally the evil Barnak himself. Hype also confronts many non-human enemies including wolves, spectres, bats and a three-headed dragon. Hype's adventures take place in the same kingdom throughout different periods of its history. Rivalries and wars erupt between the fortress, the monastery, the brigands and the magicians in the laboratories. Upon returning to his own time, Hype is reunited with Vibe and together they form an army in order to begin an uprising against Barnak, who has taken control of the kingdom. His large army enforce his diabolical regime, forcing the kingdom's people to worship their master as a God, as well as a King. The entire kingdom is guarded by Barnak's evil minions, with the main areas of the Town of Torras, the Forest, Gogoud's Manor, the Brigand Village and the Fortress being closely watched, while 'un-necessary' areas such as the Monastery, Laboratories, and the Field of Courage are closed off at Barnak's command. Most disturbing however, it is due to Barnak's conquest the land has become desolate and a fiery sky above foreshadows Barnak's triumph - causing great sadness over the kingdom's people. The land however, is finally restored to its former beauty when the Black Knight is defeated - his dark magic that plagued the kingdom broken. The spirit of Gougoud tells tales of a new world as the story ends with peace returning to the land.",1999-11-20 00:00:00.000,1,1,NULL,NULL,NULL,NULL
119113,14532,Pool:Shark,"Actua Pool is a pool simulation game with dozens of game modes, including eight-ball, nine-ball, three-ball, ten-ball, killer rules, cutthroat rules, bank rules, speed pool, one-pocket, various foreign styles and traditional snooker rules. There are dozens of venues, unique individual opponents and even different-shaped and unique tables are also available to unlock.  In one player mode, called ""Hustle Mode"", the character must hustle your way through smoke filled bars, casinos, pool halls and nightclubs and aim to black ball up to 18 challengers of ever-increasing skill across a range of challenging tables. There is an interactive tutorial if the player wishes, and the player can learn hundreds of trick shots from the tutorial. Each individual NPC opponent has its own unique appearance, voice, mannerisms, playing style and difficulty, and winning tournaments unlocks new NPCs to play against and venues to play in. The last opponent is the Devil himself, who you will play in Hell on his very own pool table and play for your very soul.  There are also the traditional two-player modes, as well as three-player, four-player, and so on. Any number of players can join in, and tournaments for up to 16 players are also available in which the NPC's can also be included. Player characters are completely customizable, and stats (such as accurracy and shots potted) tally up an individual player's ability.",1999-01-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
119117,8469,Urban Chaos,NULL,1999-11-30 00:00:00.000,2,NULL,90.0000,1,80.0737,16
119256,7739,Might and Magic VII: For Blood and Honor,NULL,1999-05-31 00:00:00.000,11,NULL,NULL,NULL,89.0760,20
119392,9130,Seaman,"As a new pet owner, the player is given the responsibility of caring for and learning about the enigmatic ""Seaman"" species, using a replica of the discoverer's laboratory. The player must figure everything out by themselves, such as appropriate care, with some guidance from the narrator Leonard Nimoy.",1999-07-29 00:00:00.000,3,NULL,NULL,NULL,79.9311,8
119488,3312,Barbie: Race & Ride,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119489,19424,Armored Core: Master of Arena,NULL,1999-02-04 00:00:00.000,1,NULL,63.0000,1,NULL,NULL
119866,1678,Wild Arms 2,NULL,1999-09-02 00:00:00.000,2,NULL,NULL,NULL,70.1151,13
119886,3370,Hydro Thunder,NULL,1999-01-01 00:00:00.000,4,NULL,NULL,NULL,75.9536,18
119940,9,Jagged Alliance 2,NULL,1999-07-23 00:00:00.000,21,NULL,NULL,NULL,86.1138,35
120190,65583,Disney's Beauty and the Beast: A Board Game Adventure,NULL,1999-10-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120228,45210,Killer Loop,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120317,10348,F355 Challenge,"F355 features a number of game modes: the Arcade mode which is the same as the checkpoint arcade version; Championship mode where you race a total of 6 races for the combined highest score; Single play which is the same as Arcade mode but with no time limit; Versus play with a two player split screen; and Network Race where you can connect to the Internet and race a time attack against other players ghost cars.  The courses that are available to race on are Motegi, short and long versions of Suzuka, Monza, Sugo, Long Beach, Atlanta Motor Speedway, Nurburgring (GP track), Laguna Seca, Sepang, and Fiorano (Ferrari's test track).  The game features 3 levels of difficulty. There are also four Assist functions - Stability Control for cornering, Traction Control from the engine to the tires, Anti Lock Brake System to keep the tires from locking during braking and Intelligent Brake System for braking before corners so beginners can concentrate on steering.  You can also connect to the Internet and register your driver data.",1999-11-11 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
120557,141286,Monster Complete World,NULL,1999-05-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120634,47586,Samurai Shodown!,NULL,1999-01-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120796,76730,Star Wars Episode I: The Gungan Frontier,NULL,1999-05-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120969,141287,Hole of the Legend Monster - Monster Complete World Ver.2,NULL,1999-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121059,130269,Submarine Commander,NULL,1999-11-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121063,3537,Madden NFL 2000,NULL,1999-07-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
121072,10033,C-evo,NULL,1999-05-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121073,45074,Fire Pro Wrestling G,NULL,1999-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121114,135374,Dance Dance Revolution 2ndMIX LINK VERSION,NULL,1999-04-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121153,186595,SD Hiryuu no Ken Gaiden 2 EX,NULL,1999-04-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121179,197819,Den'ei Shoujo: Virtual Girl Lum,NULL,1999-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121204,77640,Dance Dance Revolution 2ndMIX,NULL,1999-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121253,47733,SD Hiryuu no Ken Densetsu,NULL,1999-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121255,10125,Toy Commander,NULL,1999-09-30 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
121330,22849,Psychic Force 2012,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121576,145778,Mephisto Genius 99,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121664,83663,Tokyo Wakusei Planetokio,NULL,1999-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121959,112601,Super Robot Taisen Link Battler,NULL,1999-10-01 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
122012,116601,Perry Rhodan: Thoregon - Die verbotene Stadt,NULL,1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
122033,18872,Championship Manager: Season 99/00,NULL,1999-12-31 00:00:00.000,2,NULL,90.0000,1,89.8586,10
122255,57581,The Sacred Amulet,"A young Aztec named Little serpent from the village of Atoyac (near Tenochtitlan) is out hunting, he sees a noble, mortally wounded by a otomi warrior. The dying noble gives him an ornate necklace and utters the name Tlatli. Snakeling is thought to be the killer. After learning, that his parents have been taken away and the land is affected by a strange disease, Snakeling searches for the poet in Tlatelolco. Eventually Snakeling infiltrates Moctezuma's palace. There has a limited time to find the nature of the disease, before his parents sacrificed. Finding a link to several necklaces, Snakeling enters the temple of the Ceremonial Center, where a noble and priestess are responsible for the disease, trying to overthrow the emperor. The leader of this cult is ""Black Flower"", who forces Snakeling to poison the water or drink the poison. Snakeling escapes and eventually makes his way back to his village. He is arrested and about to be scarified, but is saved thanks to a bracelet he got from a beggar. Snakeling and his family are giving an official pardon.",1999-10-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
122463,8088,The Rugrats Movie Activity Challenge,NULL,1999-05-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122524,115290,Jungle Legend,"Your jungle home is under threat. Only you have the power and strength to save it. The elders tell of 4 magical stones which when brought together in the sacred temple of the old city, can breathe back life into the dying jungle. Can you negotiate the dangers ahead, solve the puzzles and recover the stones. Only time will tell. Be prepared for the adventure of a lifetime...",1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
122762,71615,Garfield's Mad About Cats,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122816,24009,Omega Boost,NULL,1999-04-22 00:00:00.000,1,NULL,NULL,NULL,79.9557,6
122854,832,Planescape: Torment,"The game's story begins when The Nameless One wakes up in a mortuary. He is immediately approached by a floating skull, Morte, who offers advice on how to escape. Morte also reads the tattoos written on The Nameless One's back, which were inked there as reminders to himself, that contain instructions to find a man named Pharod. After a conversation with the ghost of his former lover, Deionarra, and passing by various undead, The Nameless One leaves the mortuary to explore the slums of Sigil.",1999-12-12 00:00:00.000,98,NULL,70.0000,2,90.6645,242
123128,22069,Shadow Company: Left for Dead,NULL,1999-11-01 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
123174,194925,Tina wa Seirei Tsukai,NULL,1999-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123178,37499,Kaze no Klonoa: Moonlight Museum,NULL,1999-06-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123200,79698,beatmania 5thMIX -Time to get down-,NULL,1999-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123468,65238,Jeff Wayne's The War of the Worlds,NULL,1999-11-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123487,65585,Dino Breeder 3,NULL,1999-04-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123970,56583,Planet Laika,NULL,1999-10-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123994,119583,Pink Gear 2,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
124030,130709,Marionette Company,NULL,1999-05-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124170,26131,Cool Boarders 4,NULL,1999-11-10 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
124352,3583,Rampage 2: Universal Tour,"George, Lizzie, and Ralph have been captured and confined for the world to see. George is held captive in New York City, Lizzie is imprisoned in Tokyo, and Ralph is stored in London (references to King Kong, Godzilla, and Werewolf of London (or An American Werewolf in London, respectively). However, Scumlabs, who has just rebuilt their facilities in Salt Lake City, causes another accident that results in three new monsters: Boris, a rhinoceros, Curtis, a mouse, and Ruby, a lobster.",1999-03-31 00:00:00.000,3,NULL,42.0000,2,59.5144,13
